Date,Close
2014-06-20,79.5
2014-06-23,79.67
2014-06-24,80.55
2014-06-25,81.12
2014-06-26,80.96
2014-06-27,81.32
2014-06-30,80.53
2014-07-01,81.28
2014-07-02,81.3
2014-07-03,82.23
2014-07-07,81.22
2014-07-08,81.15
2014-07-09,81.06
2014-07-10,80.42
2014-07-11,80.45
2014-07-14,81.33
2014-07-15,81.17
2014-07-16,81.53
2014-07-17,80.78
2014-07-18,81.92
2014-07-21,81.43
2014-07-22,82.13
2014-07-23,82.03
2014-07-24,82.59
2014-07-25,82.64
2014-07-28,82.85
2014-07-29,82.68
2014-07-30,83.29
2014-07-31,81.97
2014-08-01,80.56
2014-08-04,81.02
2014-08-05,80.45
2014-08-06,80.96
2014-08-07,80.84
2014-08-08,81.38
2014-08-11,81.8
2014-08-12,82.03
2014-08-13,83.38
2014-08-14,83.81
2014-08-15,83.72
2014-08-18,84.43
2014-08-19,85.39
2014-08-20,85.27
2014-08-21,85.81
2014-08-22,83.57
2014-08-25,82.9
2014-08-26,82.64
2014-08-27,82.66
2014-08-28,83.36
2014-08-29,83.18
2014-09-02,82.88
2014-09-03,82.12
2014-09-04,82.26
2014-09-05,83.98
2014-09-08,84.16
2014-09-09,83.45
2014-09-10,84.58
2014-09-11,85.16
2014-09-12,83.99
2014-09-15,83.62
2014-09-16,83.78
2014-09-17,84.31
2014-09-18,85.66
2014-09-19,86.72
2014-09-22,85.52
2014-09-23,85.42
2014-09-24,86.69
2014-09-25,84.85
2014-09-26,86.05
2014-09-29,87.78
2014-09-30,87.65
2014-10-01,85.72
2014-10-02,84.52
2014-10-03,85.26
2014-10-06,84.66
2014-10-07,82.47
2014-10-08,83.8
2014-10-09,81.81
2014-10-10,80.17
2014-10-13,79.68
2014-10-14,79.39
2014-10-15,79.5
2014-10-16,78.64
2014-10-17,81.03
2014-10-20,81.04
2014-10-21,83.37
2014-10-22,81.96
2014-10-23,83.53
2014-10-24,84.96
2014-10-27,85.01
2014-10-28,86.33
2014-10-29,85.88
2014-10-30,86.83
2014-10-31,88.01
2014-11-03,88.34
2014-11-04,88.45
2014-11-05,88.73
2014-11-06,89.13
2014-11-07,88.81
2014-11-10,89.88
2014-11-11,90.71
2014-11-12,89.62
2014-11-13,90.44
2014-11-14,90.69
2014-11-17,90.93
2014-11-18,91.34
2014-11-19,91.42
2014-11-20,90.73
2014-11-21,91.72
2014-11-24,92.67
2014-11-25,92.66
2014-11-26,92.24
2014-11-28,93.87
2014-12-01,94.12
2014-12-02,93.33
2014-12-03,93.7
2014-12-04,93.87
2014-12-05,93.68
2014-12-08,93.36
2014-12-09,92.72
2014-12-10,92.56
2014-12-11,93.37
2014-12-12,92.17
2014-12-15,92.67
2014-12-16,92.11
2014-12-17,92.88
2014-12-18,94.48
2014-12-19,93.92
2014-12-22,94.69
2014-12-23,95.15
2014-12-24,94.59
2014-12-26,94.19
2014-12-29,93.76
2014-12-30,93.11
2014-12-31,92.19
2015-01-02,91.21
2015-01-05,90.85
2015-01-06,88.06
2015-01-07,88.67
2015-01-08,89.86
2015-01-09,87.97
2015-01-12,86.72
2015-01-13,86.31
2015-01-14,86.23
2015-01-15,85.08
2015-01-16,86.42
2015-01-20,87.42
2015-01-21,86.4
2015-01-22,88.79
2015-01-23,89.42
2015-01-26,89.36
2015-01-27,88.45
2015-01-28,87.5
2015-01-29,88.45
2015-01-30,86.82
2015-02-02,88.28
2015-02-03,90.5
2015-02-04,90.54
2015-02-05,91.71
2015-02-06,87.83
2015-02-09,87.84
2015-02-10,89.14
2015-02-11,88.79
2015-02-12,89.39
2015-02-13,90.25
2015-02-17,90.09
2015-02-18,89.76
2015-02-19,91.11
2015-02-20,96.72
2015-02-23,96.34
2015-02-24,97.38
2015-02-25,97.64
2015-02-26,97.68
2015-02-27,97.63
2015-03-02,98.68
2015-03-03,98
2015-03-04,97.45
2015-03-05,98.12
2015-03-06,97.41
2015-03-09,97.65
2015-03-10,95.39
2015-03-11,95.18
2015-03-12,96.68
2015-03-13,97.77
2015-03-16,99.38
2015-03-17,98.98
2015-03-18,99.93
2015-03-19,99.78
2015-03-20,100.43
2015-03-23,100.13
2015-03-24,99.7
2015-03-25,97.32
2015-03-26,96.95
2015-03-27,97.06
2015-03-30,98.23
2015-03-31,96.96
2015-04-01,97.68
2015-04-02,98.5
2015-04-06,97.85
2015-04-07,97.35
2015-04-08,97.92
2015-04-09,97.93
2015-04-10,98.89
2015-04-13,97.89
2015-04-14,97.88
2015-04-15,97.96
2015-04-16,97.39
2015-04-17,95.58
2015-04-20,96.65
2015-04-21,97.24
2015-04-22,100.16
2015-04-23,101.45
2015-04-24,101.23
2015-04-27,101.6
2015-04-28,101.65
2015-04-29,101.18
2015-04-30,100.33
2015-05-01,100.59
2015-05-04,101.29
2015-05-05,100.01
2015-05-06,99.54
2015-05-07,100.07
2015-05-08,102.75
2015-05-11,102.33
2015-05-12,102.26
2015-05-13,102.24
2015-05-14,103.82
2015-05-15,102.33
2015-05-18,102.34
2015-05-19,103.27
2015-05-20,103.38
2015-05-21,104.16
2015-05-22,106.76
2015-05-26,104.67
2015-05-27,105.19
2015-05-28,105.09
2015-05-29,104.15
2015-06-01,106.42
2015-06-02,106.22
2015-06-03,106.84
2015-06-04,105.46
2015-06-05,105.6
2015-06-08,104.5
2015-06-09,104.64
2015-06-10,107.48
2015-06-11,105.83
2015-06-12,104.73
2015-06-15,103.05
2015-06-16,103.73
2015-06-17,103.84
2015-06-18,104.39
2015-06-19,104.32
2015-06-22,105.5
2015-06-23,104.76
2015-06-24,103.05
2015-06-25,103.6
2015-06-26,103.24
2015-06-29,101.02
2015-06-30,100.77
2015-07-01,101.62
2015-07-02,101.41
2015-07-06,101.92
2015-07-07,103.58
2015-07-08,103.43
2015-07-09,103.58
2015-07-10,104.36
2015-07-13,105.43
2015-07-14,105.83
2015-07-15,106.33
2015-07-16,108.1
2015-07-17,106.77
2015-07-20,106.63
2015-07-21,106.15
2015-07-22,106.72
2015-07-23,107.25
2015-07-24,106.69
2015-07-27,105
2015-07-28,105.64
2015-07-29,105.52
2015-07-30,105.74
2015-07-31,105.77
2015-08-03,105.05
2015-08-04,105.59
2015-08-05,106.78
2015-08-06,104.17
2015-08-07,105.44
2015-08-10,104.99
2015-08-11,104.62
2015-08-12,104.72
2015-08-13,104.9
2015-08-14,105.62
2015-08-17,105.56
2015-08-18,105.72
2015-08-19,106.27
2015-08-20,102.93
2015-08-21,89.28
2015-08-24,84.25
2015-08-25,79.87
2015-08-26,83.29
2015-08-27,86.6
2015-08-28,86.21
2015-08-31,85.75
2015-09-01,84.1
2015-09-02,85.83
2015-09-03,86.04
2015-09-04,85.13
2015-09-08,87.74
2015-09-09,86.64
2015-09-10,88.3
2015-09-11,89.31
2015-09-14,88.82
2015-09-15,88.99
2015-09-16,89.47
2015-09-17,85.77
2015-09-18,85.49
2015-09-21,86.81
2015-09-22,86.85
2015-09-23,87.59
2015-09-24,87.86
2015-09-25,87.88
2015-09-28,86.22
2015-09-29,86.83
2015-09-30,88.75
2015-10-01,88.86
2015-10-02,89.5
2015-10-05,91.31
2015-10-06,90.81
2015-10-07,90.96
2015-10-08,92.29
2015-10-09,92.7
2015-10-12,93.21
2015-10-13,91.36
2015-10-14,90.41
2015-10-15,92.43
2015-10-16,93.62
2015-10-19,94.08
2015-10-20,94.3
2015-10-21,93.87
2015-10-22,96.86
2015-10-23,97.94
2015-10-26,97.71
2015-10-27,98.03
2015-10-28,97.99
2015-10-29,97.75
2015-10-30,97.43
2015-11-02,97.51
2015-11-03,97.71
2015-11-04,98.85
2015-11-05,97.78
2015-11-06,98.28
2015-11-09,97.51
2015-11-10,98.88
2015-11-11,99.39
2015-11-12,98.05
2015-11-13,96.53
2015-11-16,96.9
2015-11-17,96.43
2015-11-18,96.62
2015-11-19,97.42
2015-11-20,103.2
2015-11-23,101.03
2015-11-24,99.76
2015-11-25,99.85
2015-11-27,100.18
2015-11-30,100.2
2015-12-01,101.79
2015-12-02,99.5
2015-12-03,96.38
2015-12-04,98.63
2015-12-07,98.83
2015-12-08,98.32
2015-12-09,97.72
2015-12-10,96.99
2015-12-11,96.12
2015-12-14,96.3
2015-12-15,97.98
2015-12-16,99.05
2015-12-17,97.87
2015-12-18,95.57
2015-12-21,95.68
2015-12-22,97.21
2015-12-23,98
2015-12-24,97.59
2015-12-28,98.22
2015-12-29,99.34
2015-12-30,98.28
2015-12-31,96.5
2016-01-04,94.38
2016-01-05,95.95
2016-01-06,96.29
2016-01-07,94.44
2016-01-08,93.14
2016-01-11,94
2016-01-12,94.85
2016-01-13,91.7
2016-01-14,94.32
2016-01-15,91.49
2016-01-19,90.88
2016-01-20,91.99
2016-01-21,91.95
2016-01-22,93.61
2016-01-25,91.73
2016-01-26,92.64
2016-01-27,90.77
2016-01-28,92.03
2016-01-29,95.51
2016-02-01,96.37
2016-02-02,94.15
2016-02-03,95.89
2016-02-04,96.75
2016-02-05,91.79
2016-02-08,90.92
2016-02-09,90.13
2016-02-10,90.26
2016-02-11,91.41
2016-02-12,94.56
2016-02-16,95.36
2016-02-17,98.36
2016-02-18,96.47
2016-02-19,97.19
2016-02-22,98.25
2016-02-23,97.36
2016-02-24,98.83
2016-02-25,100.07
2016-02-26,95.75
2016-02-29,96.64
2016-03-01,98.86
2016-03-02,98.63
2016-03-03,97.71
2016-03-04,99.18
2016-03-07,99.38
2016-03-08,99.27
2016-03-09,99.47
2016-03-10,98.02
2016-03-11,99.96
2016-03-14,99.43
2016-03-15,99.33
2016-03-16,100.29
2016-03-17,100.83
2016-03-18,102.01
2016-03-21,102.01
2016-03-22,102.15
2016-03-23,101.7
2016-03-24,101.89
2016-03-28,102.05
2016-03-29,102.57
2016-03-30,103.18
2016-03-31,104.01
2016-04-01,104.69
2016-04-04,104.96
2016-04-05,103.9
2016-04-06,105.13
2016-04-07,103.17
2016-04-08,103.38
2016-04-11,102.62
2016-04-12,102.71
2016-04-13,103.31
2016-04-14,102.93
2016-04-15,102.83
2016-04-18,103.79
2016-04-19,103.92
2016-04-20,103.74
2016-04-21,102.3
2016-04-22,102.33
2016-04-25,102.36
2016-04-26,103.92
2016-04-27,103.51
2016-04-28,101.37
2016-04-29,100.89
2016-05-02,102.21
2016-05-03,101.4
2016-05-04,99.89
2016-05-05,100.4
2016-05-06,101.04
2016-05-09,101.67
2016-05-10,102.8
2016-05-11,102.32
2016-05-12,102.21
2016-05-13,102.03
2016-05-16,103.73
2016-05-17,102.15
2016-05-18,102.7
2016-05-19,101.42
2016-05-20,103.03
2016-05-23,104.62
2016-05-24,107.31
2016-05-25,105.02
2016-05-26,106.83
2016-05-27,107.89
2016-05-31,106.66
2016-06-01,107.2
2016-06-02,108.12
2016-06-03,107.45
2016-06-06,108.13
2016-06-07,108.45
2016-06-08,107.43
2016-06-09,107.52
2016-06-10,106.44
2016-06-13,105.66
2016-06-14,106.22
2016-06-15,106.28
2016-06-16,106.49
2016-06-17,105.36
2016-06-20,107.35
2016-06-21,107.9
2016-06-22,106.45
2016-06-23,108.95
2016-06-24,105.33
2016-06-27,104.18
2016-06-28,105.99
2016-06-29,109.29
2016-06-30,111.61
2016-07-01,111.91
2016-07-05,112.74
2016-07-06,113.28
2016-07-07,114.25
2016-07-08,115.48
2016-07-11,115.63
2016-07-12,116.34
2016-07-13,115.92
2016-07-14,116.39
2016-07-15,114.98
2016-07-18,115.25
2016-07-19,114.78
2016-07-20,114.79
2016-07-21,113.19
2016-07-22,114.06
2016-07-25,113.95
2016-07-26,113.62
2016-07-27,112.54
2016-07-28,112.04
2016-07-29,110.99
2016-08-01,110.76
2016-08-02,109.22
2016-08-03,109.83
2016-08-04,109.9
2016-08-05,111.49
2016-08-08,112.02
2016-08-09,112.13
2016-08-10,112.86
2016-08-11,113.15
2016-08-12,112.09
2016-08-15,113.32
2016-08-16,112.47
2016-08-17,112.74
2016-08-18,112.54
2016-08-19,112.8
2016-08-22,112.54
2016-08-23,113.84
2016-08-24,109.85
2016-08-25,110
2016-08-26,110.32
2016-08-29,110.76
2016-08-30,111.15
2016-08-31,111.45
2016-09-01,112.34
2016-09-02,112.07
2016-09-06,111.37
2016-09-07,111.97
2016-09-08,110.96
2016-09-09,109.25
2016-09-12,109.54
2016-09-13,106.7
2016-09-14,108.11
2016-09-15,109.76
2016-09-16,109
2016-09-19,108.98
2016-09-20,108.97
2016-09-21,110.78
2016-09-22,110.76
2016-09-23,109.9
2016-09-26,108.98
2016-09-27,110.11
2016-09-28,110.18
2016-09-29,109.31
2016-09-30,110.01
2016-10-03,109.16
2016-10-04,109.37
2016-10-05,108.61
2016-10-06,108.84
2016-10-07,107.45
2016-10-10,108.15
2016-10-11,106.99
2016-10-12,107.53
2016-10-13,106.8
2016-10-14,106.99
2016-10-17,106.88
2016-10-18,107.15
2016-10-19,108.19
2016-10-20,107.9
2016-10-21,108.45
2016-10-24,109.63
2016-10-25,108.32
2016-10-26,107.82
2016-10-27,107.31
2016-10-28,108.17
2016-10-31,108.74
2016-11-01,107.39
2016-11-02,106.2
2016-11-03,105.6
2016-11-04,105.28
2016-11-07,107.9
2016-11-08,108.35
2016-11-09,109.36
2016-11-10,109.23
2016-11-11,111.38
2016-11-14,110.01
2016-11-15,110.9
2016-11-16,110.86
2016-11-17,113.8
2016-11-18,115.98
2016-11-21,115.67
2016-11-22,116.43
2016-11-23,115.82
2016-11-25,116.07
2016-11-28,115.71
2016-11-29,116.16
2016-11-30,113.68
2016-12-01,113.37
2016-12-02,113.26
2016-12-05,114.89
2016-12-06,114.53
2016-12-07,116.61
2016-12-08,117.67
2016-12-09,116.98
2016-12-12,116.03
2016-12-13,117.79
2016-12-14,117.67
2016-12-15,117.78
2016-12-16,117.31
2016-12-19,118.15
2016-12-20,118.39
2016-12-21,117.69
2016-12-22,116.91
2016-12-23,116.92
2016-12-27,116.9
2016-12-28,115.46
2016-12-29,114.92
2016-12-30,114.61
2017-01-03,114.75
2017-01-04,114.98
2017-01-05,115.69
2017-01-06,116.86
2017-01-09,116.51
2017-01-10,116.11
2017-01-11,116.38
2017-01-12,117.04
2017-01-13,117.1
2017-01-17,116.09
2017-01-18,115.79
2017-01-19,115.95
2017-01-20,117.1
2017-01-23,117.1
2017-01-24,118.75
2017-01-25,120.01
2017-01-26,118.46
2017-01-27,118.59
2017-01-30,118.53
2017-01-31,118.58
2017-02-01,117.71
2017-02-02,117.83
2017-02-03,118.37
2017-02-06,117.89
2017-02-07,117.48
2017-02-08,116.55
2017-02-09,116.09
2017-02-10,117.53
2017-02-13,118.4
2017-02-14,118.84
2017-02-15,118.95
2017-02-16,119.24
2017-02-17,119.86
2017-02-21,119.87
2017-02-22,119.43
2017-02-23,120.7
2017-02-24,128.01
2017-02-27,125.85
2017-02-28,125.44
2017-03-01,124.53
2017-03-02,125.17
2017-03-03,126.45
2017-03-06,126.1
2017-03-07,125.4
2017-03-08,125.6
2017-03-09,124.76
2017-03-10,124.94
2017-03-13,124.95
2017-03-14,124.31
2017-03-15,124.67
2017-03-16,124.35
2017-03-17,123.92
2017-03-20,123.4
2017-03-21,121.05
2017-03-22,121.12
2017-03-23,119.99
2017-03-24,119.72
2017-03-27,118.45
2017-03-28,118
2017-03-29,117.88
2017-03-30,115.62
2017-03-31,115.99
2017-04-03,116.17
2017-04-04,116.03
2017-04-05,116.55
2017-04-06,117.81
2017-04-07,118.46
2017-04-10,118.62
2017-04-11,118.68
2017-04-12,117.83
2017-04-13,117.89
2017-04-17,118.64
2017-04-18,119.35
2017-04-19,118.97
2017-04-20,118.27
2017-04-21,118.36
2017-04-24,118.76
2017-04-25,119.08
2017-04-26,115.81
2017-04-27,125.61
2017-04-28,125.21
2017-05-01,125.52
2017-05-02,125.91
2017-05-03,125.6
2017-05-04,125.95
2017-05-05,126.14
2017-05-08,126.17
2017-05-09,126.73
2017-05-10,127.09
2017-05-11,126.88
2017-05-12,126.51
2017-05-15,127.63
2017-05-16,127.5
2017-05-17,125.35
2017-05-18,125.15
2017-05-19,125.38
2017-05-22,127.16
2017-05-23,129.15
2017-05-24,137.83
2017-05-25,138.36
2017-05-26,138.56
2017-05-30,140.05
2017-05-31,140.64
2017-06-01,141.33
2017-06-02,142.81
2017-06-05,142.65
2017-06-06,141.63
2017-06-07,141.97
2017-06-08,142.71
2017-06-09,140.21
2017-06-12,139.74
2017-06-13,139.88
2017-06-14,140.19
2017-06-15,140
2017-06-16,139.49
2017-06-19,140.75
2017-06-20,140.17
2017-06-21,140.25
2017-06-22,139.99
2017-06-23,140.4
2017-06-26,138.4
2017-06-27,135.29
2017-06-28,135.37
2017-06-29,133.1
2017-06-30,132.81
2017-07-03,131.68
2017-07-05,131.98
2017-07-06,131.1
2017-07-07,131.9
2017-07-10,131.87
2017-07-11,132.36
2017-07-12,133.48
2017-07-13,132.4
2017-07-14,132.88
2017-07-17,133.07
2017-07-18,133.65
2017-07-19,135.19
2017-07-20,135.35
2017-07-21,134.84
2017-07-24,136.25
2017-07-25,136.84
2017-07-26,137.14
2017-07-27,136.87
2017-07-28,135.64
2017-07-31,137.21
2017-08-01,137.43
2017-08-02,136.53
2017-08-03,137.14
2017-08-04,136.9
2017-08-07,136.65
2017-08-08,136.18
2017-08-09,136.82
2017-08-10,135.16
2017-08-11,136.6
2017-08-14,138.89
2017-08-15,137.47
2017-08-16,137.92
2017-08-17,134.46
2017-08-18,134.11
2017-08-21,135.91
2017-08-22,138.15
2017-08-23,135.52
2017-08-24,135.33
2017-08-25,137.35
2017-08-28,137.9
2017-08-29,138.01
2017-08-30,139.97
2017-08-31,141.45
2017-09-01,141.9
2017-09-05,141.54
2017-09-06,141.14
2017-09-07,141
2017-09-08,141.56
2017-09-11,142.64
2017-09-12,142.38
2017-09-13,142.06
2017-09-14,142.08
2017-09-15,142.13
2017-09-18,143.8
2017-09-19,145.34
2017-09-20,144.97
2017-09-21,144.49
2017-09-22,146.32
2017-09-25,144.74
2017-09-26,144.77
2017-09-27,144.36
2017-09-28,142.31
2017-09-29,142.14
2017-10-02,141.74
2017-10-03,141.85
2017-10-04,142.67
2017-10-05,142.86
2017-10-06,144.18
2017-10-09,143.96
2017-10-10,144.18
2017-10-11,143.66
2017-10-12,145.86
2017-10-13,145.65
2017-10-16,144.74
2017-10-17,145.5
2017-10-18,145.77
2017-10-19,146.62
2017-10-20,147.97
2017-10-23,147.32
2017-10-24,148.62
2017-10-25,149.46
2017-10-26,151.33
2017-10-27,153.46
2017-10-30,151.45
2017-10-31,151.02
2017-11-01,151.36
2017-11-02,152.15
2017-11-03,153.64
2017-11-06,152.68
2017-11-07,152.51
2017-11-08,152.96
2017-11-09,152.41
2017-11-10,153.3
2017-11-13,154.89
2017-11-14,155.21
2017-11-15,153.86
2017-11-16,155.65
2017-11-17,156.55
2017-11-20,157.78
2017-11-21,151.79
2017-11-22,151.63
2017-11-24,153.91
2017-11-27,154.77
2017-11-28,155.79
2017-11-29,154.22
2017-11-30,157.22
2017-12-01,156.44
2017-12-04,154.54
2017-12-05,154.47
2017-12-06,156.19
2017-12-07,155.56
2017-12-08,155.23
2017-12-11,155.68
2017-12-12,155.85
2017-12-13,156.48
2017-12-14,156.19
2017-12-15,159.65
2017-12-18,161.13
2017-12-19,159.88
2017-12-20,159.35
2017-12-21,158.62
2017-12-22,158.5
2017-12-26,158.93
2017-12-27,158.73
2017-12-28,158.58
2017-12-29,157.78
2018-01-02,158.72
2018-01-03,159.16
2018-01-04,162.01
2018-01-05,164.11
2018-01-08,164.21
2018-01-09,164.85
2018-01-10,163.51
2018-01-11,163
2018-01-12,164.51
2018-01-16,162.29
2018-01-17,164.29
2018-01-18,164.4
2018-01-19,167.74
2018-01-22,168.67
2018-01-23,168.46
2018-01-24,167.55
2018-01-25,167.82
2018-01-26,170.44
2018-01-29,169.21
2018-01-30,168.5
2018-01-31,167.9
2018-02-01,165.65
2018-02-02,163.42
2018-02-05,157.65
2018-02-06,160.87
2018-02-07,161.29
2018-02-08,152.75
2018-02-09,157.06
2018-02-12,159.38
2018-02-13,159.36
2018-02-14,163.9
2018-02-15,169.31
2018-02-16,171.69
2018-02-20,173.57
2018-02-21,173.32
2018-02-22,172.1
2018-02-23,171.78
2018-02-26,172.67
2018-02-27,170.35
2018-02-28,166.86
2018-03-01,164.34
2018-03-02,168.84
2018-03-05,170.18
2018-03-06,169.46
2018-03-07,170.66
2018-03-08,171.47
2018-03-09,177.17
2018-03-12,177.33
2018-03-13,177.68
2018-03-14,177.29
2018-03-15,177.93
2018-03-16,178.59
2018-03-19,175.74
2018-03-20,178.15
2018-03-21,176.66
2018-03-22,174.83
2018-03-23,169.87
2018-03-26,174.53
2018-03-27,173.25
2018-03-28,170.93
2018-03-29,173.35
2018-04-02,169.88
2018-04-03,170.47
2018-04-04,173.05
2018-04-05,171.83
2018-04-06,167.68
2018-04-09,169.39
2018-04-10,171.31
2018-04-11,171.59
2018-04-12,173.63
2018-04-13,171.99
2018-04-16,175.3
2018-04-17,181
2018-04-18,181.19
2018-04-19,179.41
2018-04-20,178.13
2018-04-23,180.3
2018-04-24,178.57
2018-04-25,176.37
2018-04-26,185.18
2018-04-27,186.59
2018-04-30,184.79
2018-05-01,187.24
2018-05-02,185.93
2018-05-03,186.38
2018-05-04,189.45
2018-05-07,189.56
2018-05-08,190.17
2018-05-09,192.67
2018-05-10,194.3
2018-05-11,194.2
2018-05-14,192.59
2018-05-15,189.77
2018-05-16,190.41
2018-05-17,189.78
2018-05-18,190.54
2018-05-21,191.69
2018-05-22,190.54
2018-05-23,196.23
2018-05-24,197.79
2018-05-25,197.09
2018-05-29,196.7
2018-05-30,201.1
2018-05-31,201.6
2018-06-01,204.08
2018-06-04,207
2018-06-05,208.23
2018-06-06,209.5
2018-06-07,206.26
2018-06-08,206.26
2018-06-11,206.36
2018-06-12,207.49
2018-06-13,207.79
2018-06-14,209.08
2018-06-15,208.96
2018-06-18,209.16
2018-06-19,210.61
2018-06-20,213.52
2018-06-21,209.8
2018-06-22,205.98
2018-06-25,201.74
2018-06-26,202.11
2018-06-27,198.22
2018-06-28,204.02
2018-06-29,204.31
2018-07-02,205.44
2018-07-03,204.76
2018-07-05,205.06
2018-07-06,208.15
2018-07-09,207.73
2018-07-10,208.46
2018-07-11,209.19
2018-07-12,213.72
2018-07-13,213.71
2018-07-16,214.46
2018-07-17,216.48
2018-07-18,218.31
2018-07-19,215.99
2018-07-20,215.28
2018-07-23,217.39
2018-07-24,215.8
2018-07-25,217.25
2018-07-26,216.64
2018-07-27,212.31
2018-07-30,202.68
2018-07-31,204.24
2018-08-01,204.26
2018-08-02,205.73
2018-08-03,205.15
2018-08-06,207.48
2018-08-07,209.48
2018-08-08,210.04
2018-08-09,211.19
2018-08-10,211.01
2018-08-13,209.57
2018-08-14,210.69
2018-08-15,209.47
2018-08-16,209.69
2018-08-17,207.89
2018-08-20,207.4
2018-08-21,209.01
2018-08-22,209.69
2018-08-23,212.45
2018-08-24,216.63
2018-08-27,211.97
2018-08-28,215.93
2018-08-29,217.9
2018-08-30,218.63
2018-08-31,219.47
2018-09-04,220.74
2018-09-05,218.69
2018-09-06,219.86
2018-09-07,220.32
2018-09-10,224.72
2018-09-11,226.02
2018-09-12,225.68
2018-09-13,227.78
2018-09-14,227.54
2018-09-17,225.47
2018-09-18,228.18
2018-09-19,220.88
2018-09-20,221.45
2018-09-21,220.44
2018-09-24,218.9
2018-09-25,221.96
2018-09-26,222.18
2018-09-27,222.82
2018-09-28,227.4
2018-10-01,227.72
2018-10-02,227.62
2018-10-03,231.32
2018-10-04,224.67
2018-10-05,222.31
2018-10-08,217.34
2018-10-09,220.66
2018-10-10,204.44
2018-10-11,200.69
2018-10-12,211.82
2018-10-15,208.78
2018-10-16,214.92
2018-10-17,218.83
2018-10-18,212.68
2018-10-19,211.1
2018-10-22,213.27
2018-10-23,208.87
2018-10-24,201.43
2018-10-25,207.66
2018-10-26,202.02
2018-10-29,200.67
2018-10-30,202.8
2018-10-31,211
2018-11-01,212.36
2018-11-02,212.98
2018-11-05,214.44
2018-11-06,213.7
2018-11-07,221.88
2018-11-08,223.24
2018-11-09,222.17
2018-11-12,212.87
2018-11-13,212.84
2018-11-14,209.38
2018-11-15,214.54
2018-11-16,211.44
2018-11-19,199.24
2018-11-20,195.18
2018-11-21,198.4
2018-11-23,197.05
2018-11-26,201.42
2018-11-27,198.75
2018-11-28,208.92
2018-11-29,209.19
2018-11-30,214.53
2018-12-03,213.52
2018-12-04,207.65
2018-12-06,211.55
2018-12-07,202.46
2018-12-10,206.79
2018-12-11,206.11
2018-12-12,209.18
2018-12-13,208.44
2018-12-14,200.93
2018-12-17,197.49
2018-12-18,198.13
2018-12-19,195.57
2018-12-20,192.06
2018-12-21,185.81
2018-12-24,182.75
2018-12-26,192.8
2018-12-27,197.24
2018-12-28,195.85
2018-12-31,196.85
2019-01-02,194.47
2019-01-03,188.52
2019-01-04,196
2019-01-07,198.99
2019-01-08,203.76
2019-01-09,202.66
2019-01-10,206.06
2019-01-11,206.15
2019-01-14,205.15
2019-01-15,209.81
2019-01-16,209.99
2019-01-17,211.73
2019-01-18,213.87
2019-01-22,212.34
2019-01-23,212.24
2019-01-24,212.16
